,國文檢定_code,英文檢定_code,數學檢定_code,社會檢定_code,自然檢定_code,國文倍率,英文倍率,數學倍率,社會倍率,自然倍率,tsnepos1,tsnepos2,學校名稱_code,學校名稱_encoded,學系名稱_trim,學系代碼,國文採計,英文採計,數學採計,社會採計,自然採計,自設科目組合_code,自設科目組合倍率,unitier,預定甄試人數,甄試費用,口試佔比,書審佔比,cluster
1222,75,75,75,0,75,3.0,3.0,10.0,29.999999999999996,3.0,50.316544,6.0182114,26,長庚大學,醫學系(公費生),030022,0.0,0.0,0.0,0.0,0.0,24,0.0,2,15,1300,0.5,0.15,1
1358,88,88,88,0,88,7.999999999999999,6.0,6.0,29.999999999999996,3.0,48.87123,7.751479,26,長庚大學,中醫學系,030032,0.0,0.0,0.0,0.0,0.0,24,0.0,2,87,1300,0.45,0.1,1
1381,0,50,0,0,50,29.999999999999996,6.0,29.999999999999996,29.999999999999996,3.0,45.875465,-17.088785,26,長庚大學,職能治療學系,030082,0.0,0.0,0.0,0.0,0.0,24,0.0,2,54,1000,0.4,0.1,1
734,0,50,50,0,50,29.999999999999996,5.000000000000001,3.0,29.999999999999996,4.0,23.91065,-21.12717,26,長庚大學,人工智慧學士學位學程,030162,0.0,0.0,0.0,0.0,0.0,24,0.0,2,45,1000,0.35,0.15,1
552,25,0,0,0,0,2.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-45.02833,2.3167017,26,長庚大學,鯤鵬展翅組,030212,0.0,0.0,0.0,0.0,0.0,24,0.0,2,32,0,0.0,0.6,5
1265,0,0,50,0,0,29.999999999999996,29.999999999999996,3.0,29.999999999999996,29.999999999999996,4.762033,-39.911358,26,長庚大學,工商管理學系,030182,0.0,0.0,0.0,0.0,0.0,24,0.0,2,60,1000,0.3,0.2,6
1123,0,50,0,0,0,3.0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,12.717574,44.80283,26,長庚大學,醫務管理學系,030172,5.0,5.0,5.0,0.0,0.0,5,5.0,2,78,1000,0.3,0.2,3
1172,0,0,50,0,0,5.000000000000001,4.0,3.0,29.999999999999996,29.999999999999996,26.84064,17.258553,26,長庚大學,資訊管理學系,030202,0.0,0.0,0.0,0.0,0.0,24,0.0,2,183,1000,0.25,0.25,4
595,0,50,50,0,50,7.999999999999999,6.0,6.0,29.999999999999996,3.0,23.963081,-18.284967,26,長庚大學,化工與材料工程學系,030132,0.0,0.0,0.0,0.0,0.0,24,0.0,1,69,1000,0.25,0.25,1
718,0,0,0,0,50,29.999999999999996,3.0,4.0,29.999999999999996,5.000000000000001,33.192802,-25.45051,26,長庚大學,電子工程學系,030142,0.0,0.0,0.0,0.0,0.0,24,0.0,2,117,1000,0.3,0.2,1
739,0,0,50,0,0,29.999999999999996,29.999999999999996,3.0,29.999999999999996,3.0,28.714006,-32.877293,26,長庚大學,電機工程學系,030112,0.0,5.0,10.0,0.0,10.0,6,5.0,2,141,1000,0.15,0.35,1
1149,0,50,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-1.2966065,-12.99809,26,長庚大學,工業設計學系,030192,3.0,4.5,3.0,0.0,0.0,5,3.0,2,75,1000,0.4,0.25,7
1283,0,50,50,0,50,29.999999999999996,5.000000000000001,3.0,29.999999999999996,4.0,23.910624,-21.127184,26,長庚大學,資訊工程學系,030152,0.0,0.0,0.0,0.0,0.0,24,0.0,2,69,1000,0.35,0.15,1
1316,0,50,50,0,0,29.999999999999996,6.0,3.0,29.999999999999996,3.0,28.11298,-22.890759,26,長庚大學,機械工程學系,030122,0.0,0.0,0.0,0.0,0.0,24,0.0,2,60,1000,0.25,0.25,1
1473,12,0,0,0,0,6.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-36.488796,-19.541323,43,長榮大學,醫藥科學產業學系醫藥產業組,051332,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,550,0.6,0.2,5
1544,0,0,0,12,0,29.999999999999996,29.999999999999996,29.999999999999996,7.0,29.999999999999996,-27.140835,38.974308,43,長榮大學,應用哲學系社會關懷組,051702,0.0,0.0,0.0,0.0,0.0,24,0.0,3,49,550,0.5,0.3,2
1570,12,0,0,0,0,6.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-36.488796,-19.541323,43,長榮大學,醫藥科學產業學系醫學科學組,051352,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,550,0.6,0.2,5
1572,12,0,0,0,0,15.000000000000004,29.999999999999996,29.999999999999996,29.999999999999996,3.0,46.089558,-30.605646,43,長榮大學,保健營養學系,051292,0.0,0.0,0.0,0.0,0.0,24,0.0,2,75,550,0.4,0.3,1
1629,12,0,0,0,0,15.000000000000004,29.999999999999996,29.999999999999996,29.999999999999996,5.000000000000001,45.715847,-30.352715,43,長榮大學,護理學系B組,051312,0.0,0.0,0.0,0.0,0.0,24,0.0,3,50,550,0.6,0.2,1
1667,12,0,0,0,0,6.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-36.20188,-18.800482,43,長榮大學,生物科技學系生物檢測組,051262,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,550,0.4,0.4,5
1693,0,0,0,12,0,29.999999999999996,29.999999999999996,29.999999999999996,7.0,29.999999999999996,-27.474821,38.90135,43,長榮大學,應用哲學系公共參與組,051692,0.0,0.0,0.0,0.0,0.0,24,0.0,2,49,550,0.5,0.3,2
1768,0,0,0,0,0,10.0,29.999999999999996,29.999999999999996,5.000000000000001,29.999999999999996,-34.27908,35.384678,43,長榮大學,美術學系藝術創作組,051802,0.0,0.0,0.0,0.0,0.0,24,0.0,1,75,550,0.7,0.1,2
1830,12,0,0,0,0,15.000000000000004,3.0,29.999999999999996,29.999999999999996,29.999999999999996,8.578359,37.380207,43,長榮大學,護理學系C組,051322,0.0,0.0,0.0,0.0,0.0,24,0.0,1,90,550,0.6,0.2,3
1942,0,0,0,0,0,7.999999999999999,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-31.247463,-17.967863,43,長榮大學,書畫藝術學系,051822,0.0,0.0,0.0,0.0,0.0,24,0.0,3,90,550,0.6,0.1,5
1944,12,0,0,0,0,15.000000000000004,29.999999999999996,29.999999999999996,5.000000000000001,29.999999999999996,-33.931087,36.74127,43,長榮大學,護理學系A組,051302,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,550,0.6,0.2,2
2012,12,0,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-13.21737,-6.8356895,43,長榮大學,職業安全與衛生學系(青年儲蓄帳戶組),051442,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,550,0.2,0.8,7
2030,0,0,0,0,0,10.0,29.999999999999996,29.999999999999996,7.0,29.999999999999996,-35.03263,34.75172,43,長榮大學,美術學系應用藝術組,051812,0.0,0.0,0.0,0.0,0.0,24,0.0,1,56,550,0.7,0.1,2
2094,12,0,0,0,0,5.500000000000001,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-37.552944,-18.222507,43,長榮大學,生物科技學系生物醫學組,051272,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,550,0.4,0.4,5
2096,12,0,0,0,0,6.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-36.04388,-19.326271,43,長榮大學,醫藥科學產業學系藥物科技組,051342,0.0,0.0,0.0,0.0,0.0,24,0.0,1,48,550,0.6,0.2,5
2099,0,0,0,0,12,4.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-40.729847,-13.549321,43,長榮大學,職業安全與衛生學系職業安全組,051422,0.0,0.0,0.0,0.0,0.0,24,0.0,1,48,550,0.1,0.8,5
2135,12,0,0,0,0,6.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-36.20188,-18.800482,43,長榮大學,職業安全與衛生學系職業衛生組,051432,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,550,0.1,0.8,5
1494,12,0,0,0,0,3.5000000000000004,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-45.823353,-11.524501,43,長榮大學,無人機應用學士學位學程,051542,0.0,0.0,0.0,0.0,0.0,24,0.0,2,49,550,0.5,0.25,5
1499,0,0,0,12,0,6.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-38.358635,-11.193569,43,長榮大學,社會工作學系C組,051652,0.0,0.0,0.0,0.0,0.0,24,0.0,3,48,550,0.5,0.3,5
1535,12,0,0,0,0,5.000000000000001,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-39.638123,-17.434824,43,長榮大學,消防安全學士學位學程火場鑑識組,051492,0.0,0.0,0.0,0.0,0.0,24,0.0,3,50,550,0.1,0.8,5
1565,0,0,0,12,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-38.911922,-10.467504,43,長榮大學,資訊暨設計學院學士班媒體設計組,051742,0.0,0.0,0.0,0.0,0.0,24,0.0,3,60,550,0.6,0.2,5
1579,12,0,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-50.009842,-5.245958,43,長榮大學,資訊暨設計學院學士班互動設計組,051762,0.0,0.0,0.0,0.0,0.0,24,0.0,2,60,550,0.6,0.2,5
1620,12,0,0,0,0,4.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-44.69855,-13.87533,43,長榮大學,資訊暨設計學院學士班（不分系）,051732,0.0,0.0,0.0,0.0,0.0,24,0.0,3,48,550,0.6,0.2,5
1625,12,0,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-50.740463,-4.232897,43,長榮大學,資訊暨設計學院學士班數位內容設計組,051752,0.0,0.0,0.0,0.0,0.0,24,0.0,3,60,550,0.6,0.2,5
1646,12,0,0,0,0,10.0,29.999999999999996,29.999999999999996,5.000000000000001,29.999999999999996,-33.897663,35.937996,43,長榮大學,社會工作學系,051622,0.0,0.0,0.0,0.0,0.0,24,0.0,3,50,550,0.5,0.3,2
1722,0,0,12,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-16.339338,-24.940376,43,長榮大學,資訊暨設計學院學士班(APCS組),051792,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,550,0.6,0.2,7
1786,12,0,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,5.500000000000001,29.999999999999996,-31.138765,38.99502,43,長榮大學,社會工作學系A組,051632,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,550,0.5,0.3,2
1962,0,0,0,0,12,5.000000000000001,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-40.658142,-13.616063,43,長榮大學,消防安全學士學位學程消防防災技術組,051502,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,550,0.1,0.8,5
2017,12,0,0,0,0,5.000000000000001,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-39.854916,-17.621883,43,長榮大學,醫學社會暨健康照護學士學位學程醫學社會組,051372,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,550,0.6,0.2,5
2043,12,0,0,0,0,3.5000000000000004,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-45.396965,-11.731277,43,長榮大學,醫學社會暨健康照護學士學位學程健康照護組,051362,0.0,0.0,0.0,0.0,0.0,24,0.0,1,49,550,0.6,0.2,5
2105,0,0,0,12,0,5.500000000000001,29.999999999999996,29.999999999999996,10.0,29.999999999999996,-37.996643,32.478043,43,長榮大學,社會工作學系B組,051642,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,550,0.5,0.3,2
2141,0,0,0,0,0,15.000000000000004,29.999999999999996,29.999999999999996,6.0,29.999999999999996,-34.777496,35.70803,43,長榮大學,運動競技學系,051842,0.0,0.0,0.0,0.0,0.0,24,0.0,2,78,550,0.5,0.3,2
1923,12,0,0,0,0,10.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-31.89973,-20.40033,43,長榮大學,蘭花產業應用學士學位學程蘭花生技組,051392,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,550,0.4,0.4,5
1630,0,0,0,0,12,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,6.0,46.842445,-29.491982,43,長榮大學,環境與食品安全檢驗學士學位學程環境檢驗組,051462,0.0,0.0,0.0,0.0,0.0,24,0.0,3,48,550,0.1,0.8,1
1782,12,0,0,0,0,10.0,29.999999999999996,29.999999999999996,7.999999999999999,29.999999999999996,-35.818,34.63176,43,長榮大學,綠能與環境資源學系綠能產業實習組,051522,0.0,0.0,0.0,0.0,0.0,24,0.0,1,48,550,0.2,0.7,2
1869,0,0,0,0,12,4.0,29.999999999999996,29.999999999999996,29.999999999999996,10.0,43.83283,-31.356295,43,長榮大學,綠能與環境資源學系綠能環境科技組,051532,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,550,0.2,0.7,1
2010,0,0,0,0,12,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,5.000000000000001,47.096638,-29.605896,43,長榮大學,環境與食品安全檢驗學士學位學程食品檢驗組,051472,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,550,0.1,0.8,1
1728,12,0,0,0,0,7.999999999999999,5.000000000000001,29.999999999999996,29.999999999999996,29.999999999999996,7.704549,41.439274,43,長榮大學,翻譯學系國際經貿翻譯組,051592,0.0,0.0,0.0,0.0,0.0,24,0.0,3,50,550,0.5,0.3,3
1993,12,0,0,0,0,15.000000000000004,5.000000000000001,29.999999999999996,29.999999999999996,29.999999999999996,8.563776,37.733704,43,長榮大學,應用日語學系經濟貿易組,051682,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,550,0.5,0.3,3
1556,12,0,0,0,0,15.000000000000004,29.999999999999996,29.999999999999996,3.0,29.999999999999996,-33.065277,37.828667,43,長榮大學,會計資訊學系,051072,0.0,0.0,0.0,0.0,0.0,24,0.0,3,57,550,0.6,0.2,2
1747,12,0,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-47.483192,-5.205083,43,長榮大學,健康心理學系,051282,0.0,0.0,0.0,0.0,0.0,24,0.0,1,99,550,0.35,0.35,5
1895,12,0,0,0,0,5.500000000000001,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-37.81822,-19.164082,43,長榮大學,會計資訊學系稅務應用組,051082,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,550,0.6,0.2,5
1417,12,0,0,0,0,7.999999999999999,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-33.184204,-20.237223,43,長榮大學,蘭花產業應用學士學位學程蘭花國際行銷組,051382,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,550,0.4,0.4,5
1448,0,0,0,12,0,15.000000000000004,29.999999999999996,29.999999999999996,6.0,29.999999999999996,-33.000652,34.458733,43,長榮大學,企業管理學系數位經營組,051022,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,550,0.5,0.3,2
1451,12,0,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-48.239452,-5.07808,43,長榮大學,觀光與餐飲管理學系觀光旅遊組,051192,0.0,0.0,0.0,0.0,0.0,24,0.0,2,63,550,0.5,0.3,5
1491,12,0,0,0,0,15.000000000000004,29.999999999999996,29.999999999999996,3.0,29.999999999999996,-33.065212,37.82866,43,長榮大學,土地管理與開發學系,051122,0.0,0.0,0.0,0.0,0.0,24,0.0,2,63,550,0.6,0.2,2
1503,12,0,0,0,0,4.0,5.000000000000001,29.999999999999996,29.999999999999996,29.999999999999996,6.758279,43.820198,43,長榮大學,翻譯學系語言教學與觀光組,051602,0.0,0.0,0.0,0.0,0.0,24,0.0,3,48,550,0.5,0.3,3
1512,0,0,0,12,0,4.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-38.70727,-10.75715,43,長榮大學,職業安全與衛生學系職場健康促進管理組,051412,0.0,0.0,0.0,0.0,0.0,24,0.0,3,48,550,0.1,0.8,5
1522,12,0,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-48.500164,-4.5250697,43,長榮大學,職業安全與衛生學系職業安全衛生管理組,051402,0.0,0.0,0.0,0.0,0.0,24,0.0,3,66,550,0.1,0.8,5
1602,12,0,0,0,0,15.000000000000004,29.999999999999996,29.999999999999996,4.0,29.999999999999996,-33.48721,37.253685,43,長榮大學,國際企業學系跨境行銷組,051042,0.0,0.0,0.0,0.0,0.0,24,0.0,3,48,550,0.5,0.25,2
1627,12,0,0,0,0,5.000000000000001,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-38.962124,-17.600517,43,長榮大學,環境與食品安全檢驗學士學位學程食品安全管理組,051452,0.0,0.0,0.0,0.0,0.0,24,0.0,3,50,550,0.1,0.8,5
1683,12,0,0,0,0,7.0,29.999999999999996,29.999999999999996,15.000000000000004,29.999999999999996,-37.36425,33.586777,43,長榮大學,創新應用管理學系企業創新組,051172,0.0,0.0,0.0,0.0,0.0,24,0.0,2,49,550,0.5,0.3,2
1738,12,0,0,0,0,15.000000000000004,29.999999999999996,29.999999999999996,4.0,29.999999999999996,-33.486317,37.25347,43,長榮大學,國際企業學系貿易物流組,051052,0.0,0.0,0.0,0.0,0.0,24,0.0,3,48,550,0.5,0.25,2
1752,12,0,0,0,0,10.0,5.000000000000001,29.999999999999996,3.0,29.999999999999996,-18.006464,35.42974,43,長榮大學,航運管理學系,051092,0.0,0.0,0.0,0.0,0.0,24,0.0,1,156,550,0.4,0.3,2
1770,12,0,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-49.798885,-2.3981662,43,長榮大學,資訊暨設計學院學士班資訊管理組,051772,0.0,0.0,0.0,0.0,0.0,24,0.0,1,66,550,0.6,0.2,5
1787,0,0,0,12,0,10.0,29.999999999999996,29.999999999999996,3.5000000000000004,29.999999999999996,-32.138203,33.958706,43,長榮大學,東南亞文化與產業學士學位學程文化與觀光組,051712,0.0,0.0,0.0,0.0,0.0,24,0.0,1,46,550,0.6,0.2,2
1811,12,0,0,0,0,3.5000000000000004,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-45.57988,-11.492285,43,長榮大學,企業管理學系行銷組,051012,0.0,0.0,0.0,0.0,0.0,24,0.0,1,49,550,0.5,0.3,5
1816,12,0,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-13.865321,-7.070418,43,長榮大學,航運管理學系(青年儲蓄帳戶組),051112,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,550,0.3,0.7,7
1825,12,0,0,0,0,10.0,7.0,29.999999999999996,5.000000000000001,29.999999999999996,-18.35553,35.805367,43,長榮大學,航運管理學系產學發展組,051102,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,550,0.4,0.3,2
1835,12,0,0,0,0,4.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-44.153625,-13.495201,43,長榮大學,觀光與餐飲管理學系餐飲技術組,051202,0.0,0.0,0.0,0.0,0.0,24,0.0,1,48,550,0.5,0.3,5
1838,0,0,0,12,0,6.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-38.358635,-11.193569,43,長榮大學,消防安全學士學位學程消防實務管理組,051482,0.0,0.0,0.0,0.0,0.0,24,0.0,1,48,550,0.1,0.8,5
1850,12,0,0,0,0,10.0,29.999999999999996,29.999999999999996,20.000000000000004,29.999999999999996,-32.593143,-21.51867,43,長榮大學,財務金融學系產業實習組,051162,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,550,0.5,0.25,5
1868,0,0,0,12,0,5.000000000000001,29.999999999999996,29.999999999999996,15.000000000000004,29.999999999999996,-38.66012,32.25627,43,長榮大學,應用日語學系觀光文化組,051672,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,550,0.5,0.3,2
1891,12,0,0,0,0,10.0,29.999999999999996,29.999999999999996,5.000000000000001,29.999999999999996,-33.89771,35.938,43,長榮大學,財務金融學系投資資訊組,051142,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,550,0.5,0.25,2
1921,12,0,0,0,0,7.999999999999999,29.999999999999996,29.999999999999996,12.000000000000002,29.999999999999996,-37.011406,33.56914,43,長榮大學,綠能與環境資源學系綠能產業管理組,051512,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,550,0.2,0.7,2
1981,12,0,0,0,0,4.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-44.073647,-14.065202,43,長榮大學,觀光與餐飲管理學系餐飲管理組,051212,0.0,0.0,0.0,0.0,0.0,24,0.0,1,48,550,0.5,0.3,5
1984,0,0,0,0,0,5.000000000000001,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-39.14146,-14.161683,43,長榮大學,台灣文化創意產業學士學位學程,051832,0.0,0.0,0.0,0.0,0.0,24,0.0,1,85,550,0.6,0.2,5
2057,12,0,0,0,0,15.000000000000004,29.999999999999996,29.999999999999996,7.0,29.999999999999996,-34.897835,36.07164,43,長榮大學,創新應用管理學系企業營運組,051182,0.0,0.0,0.0,0.0,0.0,24,0.0,1,49,550,0.5,0.3,2
2059,12,0,0,0,0,15.000000000000004,29.999999999999996,29.999999999999996,5.000000000000001,29.999999999999996,-33.931087,36.74127,43,長榮大學,企業管理學系產學合作組,051032,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,550,0.5,0.3,2
2063,12,0,0,0,0,5.000000000000001,29.999999999999996,29.999999999999996,10.0,29.999999999999996,-36.6256,32.59778,43,長榮大學,財務金融學系金融理財組,051152,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,550,0.5,0.25,2
2072,12,0,0,0,0,7.999999999999999,5.000000000000001,29.999999999999996,29.999999999999996,29.999999999999996,7.7045493,41.43927,43,長榮大學,財務金融學系,051132,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,550,0.5,0.25,3
2076,12,0,0,0,0,6.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-36.201805,-18.800453,43,長榮大學,生物科技學系醫藥生技行銷管理組,051252,0.0,0.0,0.0,0.0,0.0,24,0.0,1,48,550,0.4,0.4,5
2081,12,0,0,0,0,15.000000000000004,29.999999999999996,29.999999999999996,5.000000000000001,29.999999999999996,-33.93117,36.741367,43,長榮大學,醫務管理學系長照機構管理組,051232,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,550,0.45,0.25,2
2104,12,0,0,0,0,15.000000000000004,29.999999999999996,6.0,29.999999999999996,29.999999999999996,-2.1672065,-48.29817,43,長榮大學,醫務管理學系健康資訊服務組,051242,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,550,0.45,0.25,6
2146,12,0,0,0,0,15.000000000000004,5.000000000000001,29.999999999999996,29.999999999999996,29.999999999999996,8.563776,37.733704,43,長榮大學,醫務管理學系醫院經營管理組,051222,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,550,0.45,0.25,3
2147,12,0,0,0,0,15.000000000000004,29.999999999999996,29.999999999999996,5.000000000000001,29.999999999999996,-33.93117,36.741367,43,長榮大學,國際企業學系商務管理組,051062,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,550,0.5,0.25,2
1564,0,12,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-8.928056,-15.563861,43,長榮大學,翻譯學系(青年儲蓄帳戶組),051612,0.0,0.0,0.0,0.0,0.0,24,0.0,3,50,550,0.3,0.7,7
1676,0,12,0,0,0,5.000000000000001,7.999999999999999,29.999999999999996,29.999999999999996,29.999999999999996,8.84534,42.23634,43,長榮大學,翻譯學系,051582,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,550,0.5,0.3,3
1678,12,0,0,0,0,4.0,29.999999999999996,29.999999999999996,10.0,29.999999999999996,-36.648273,32.12317,43,長榮大學,東南亞文化與產業學士學位學程產業與商貿組,051722,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,550,0.6,0.2,2
1708,12,0,0,0,0,15.000000000000004,29.999999999999996,29.999999999999996,4.0,29.999999999999996,-33.48614,37.253395,43,長榮大學,大眾傳播學系C組,051572,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,550,0.5,0.2,2
2051,0,0,0,12,0,4.0,29.999999999999996,29.999999999999996,15.000000000000004,29.999999999999996,-38.685276,32.22973,43,長榮大學,大眾傳播學系B組,051562,0.0,0.0,0.0,0.0,0.0,24,0.0,1,48,550,0.5,0.2,2
